Name,Price,Category,Energie,Joules,Vetten,Waarvan verzadigd,Koolhydraten,Waarvan suikers,Vezels,Eiwitten,Zout,Vitamine C,Kalium,- waarvan verzadigde vetzuren,- waarvan suikers,Voedingsvezel,-waarvan verzadigde vetzuren,-waarvan suikers,Energie kJ,kcal,Energie  kJ,Voedingsvezels,energie,vezel,vezels,Vitamine K,Vezel,vetten,verzadigde vetzuren,koolhydraten,waarvan suikers,eiwitten,zout,vezels:,Energie:,-waarvan verzadigde vetzuren:,-waarvan suikers:,energie:,- waarvan verzadigde vetzuren:,- waarvan suikers:,Vezels:,waarvan verzadigde vetzuren,Ijzer,Zink,Vitamine B12,Energie kJ/kcal,- verzadigde vetzuren,- suiker,(waarvan meervoudig onverzadigd),vetten:,waarvan verzadigde vetzuren:,koolhydraten:,waarvan suikers:,eiwitten:,zout:,Calcium,-waarvan verzadigd,omega 3 vetzuren,voedingsvezels,Energiewaarde,waarvan verzadigd,- waarvan: Verzadigde vetzuren,- waarvan: Suikers,- waarvan verzadigd,vitamine B12,zink,Waarvan meervoudig onverzadigde vetzuren,"Vetzuren, enkelvoudig onverzadigd",Omega 3 vetzuren,Energie kcal,- waarvan meervoudig onverzadigde vetzuren,Transvetzuren,Omega-3-Vetzuren,- Verzadigd,- Suikers,Energetische waarde,ProteÃ¯nen,- Waarvan verzadigd,- Waarvan suikers,Vitamine,Energie :,-waarvan verzadigde vetzuren :,-waarvan suikers :,Voedingsvezels :,-Waarvan verzadigde vetten,-Waarvan suikers,- Energie:,- Vet:,- Waarvan verzadigd:,- Koolhydraten:,- Waarvan suikers:,- Vezels:,- Eiwit:,- Zout:,- Meervoudig onverzadigde vetzuren,waarvan:,Voedingvezels,-meervoudig onverzadigde vetzuren,Vitamine A,- Waarvan suiker:,Energie (kJ/kcal),waarvan onverzadigd,Energiewaarde:,waaronder onverzadigde vetzuren:,Voedingsvezels:,• enkelvoudig onverzadigde vetzuren,• meervoudig onverzadigde vetzuren,"Vetzuren, meervoudig onverzadigd",Polyolen,Zetmeel,"Organische zuren, totaal",Sodium,Cholesterol (analysemethode onbekend of variërend),Alcohol,Magnesium,Voedingsezel,Vitamine B3,- Waarvan verzadigde vetzuren,voedingsvezel,waarvan enkelvoudig onverzadigde vetzuren,waarvan meervoudig onverzadigde vetzuren,Waarvan: verzadigd vetzuren,voedingvezels,"Vetten, waarvan",Energie (kJ),Energie (kcal),Vet (g),waarvan verzadigd (g),Koolhydraten (g),waarvan suikers (g),Vezel (g),Eiwitten (g),Zout (g),Vitamine B1,Omega 3 (a-linoleenzuur),energie (kJ),energie (kcal),Energy,Carbohydrate,Fibre,CalorieÃ«n,Vezels (g),- Vetten:,- Eiwitten:,-  waarvan suikers,Riboflavine,- waarvan verzadigd:,energie kJ (kcal):,waarvan verzadigde vrtzuren,Energie: kJ/kcal,Energie /,davon gesÃ¤ttigte FettsÃ¤uren,Ballaststoffe,enkelvoudig onverzadigde vetzuren,meervoudig onverzadigde vetzuren,-waarvan verzadigd vet,"31,0 g",Natrium,Energie : kJ/kcal,EiweiÃ?,Calorische waarde,Waarvan onverzadigd,-Waarvan verzadigd,Energetische waarde:,- waarvan verzadigd vet,waarvan zetmeel,enkelvoudig onverz.,meervoudig onverz.,Cholesterol,enkelvoudig onvz.,meervoudig onvz.,ProteÃ¯ne,- Waarvan Suikers,Energie kJ/kcal:,Énergie,Matières grasses,Glucides,Vet,- Verzadigd vet,- Suikers totaal,-Verzadigde vetten,-Suikers,Energy:,Protein::,Fosfor,-waarvan verzadigd vet:,Eiwittens,Vitamine B2,Calcium 120,Vitamine B6,Vitamine B11,Vitamine D,Vitamine E,Omega-3-vetzuren (alfa-linoleenzuur),Omega-6-vetzuren (linolzuur),Vitamine B2 (riboflavine),- enkelv. onverzadigd,- meerv. onverzadigd,omega 3,(uitgezonderd plantensterolen^2),Eiwit (proteÃ¯ne),Vitamine (B2) (riboflavine),enkelvoudig onverzadigde,meervoudig onverzadigde,- verzadigde,- enkelvoudig onverzadigde,- meervoudig onverzadigde,Foliumzuur,Omega 3 (alfa-linoleenzuur),Omega 6 (linolzuur),- waarvan verzadigde,- suikers,Omega 3 vetzuren waarvan: Omega 3 (alfa-linoleenzuur),EPA en DHA (vetzuren uit vis).,- enkelvoudig onverzadigde vetzuren,- meervoudig onverzadigde vetzuren,vitamine A,vitamine D2,vitamine E,onverzadigde,Omega 3 (?-linoleenzuur),Vitamine D (µg),Vitamine B6 (mg),- D,- B12,enkelv onverzadigd,meerv onverzadigd,Omega 3 vetzuur,Jodium,- riboflavine (B2),- calcium,enkvoudig onverzadigde,meervoudige onverzadigde,"Vetten (g), waarvan",- Verzadigde (g),- Enkelv onverzadigde (g),- Meerv onverzadigde (g),"Koolhydraten (g),",- Waarvan suikers (g),Vitamine (B1) (mg),- E,waarvan  suikers,-verzadigde,-enkelvoudig onverzadigde,-meervoudig onverzadigde,Energie [kJ],Energie [kcal],Vezels [g],Vitaminen,Vitamine A [µg],Vitamine D [µg],Vitamine E [mg],Vitamine K [µg],Vitamine C [mg],Thiamine [mg],Riboflavine [mg],Niacine [mg],Vitamin B6 [mg],Foliumzuur [µg],Vitamine B12 [µg],Biotine [µg],Pantotheenzuur [mg],Kalium [mg],Chloride [mg],Fosfor [mg],Magnesium [mg],Ijzer [mg],Zink [mg],Koper [mg],Mangaan [mg],Seleen [µg],Chroom [µg],Molybdeen [µg],Jood [µg],Vitamine D2,• enkelvoudig onverzadigde,• meervoudig onverzadigde,• A,• D,Omega-3 (alfa-linoleenzuur),eiwit (proteÃ¯ne),vitamine B2 (riboflavine),vitamine B6,foliumzuur,vitamine D,- Vetten,- Koolhydraten,- Eiwitten,- Zout,- enkelvoudige onverzadigde,- meervoudige onverzadigde,waarvan enkelvoudig onverzadigd,waarvan meervoudig onverzadigd,- waarvan suikers**,"Vet, totaal",Vitamine E per portie (10 ml),- waarvan suikers†,waarvan verzadigde vetzuren**,-verzadigen,Foliumzuur (% DRI*),Lycopeen,"Vet, total",omega 3 (?-linoleenzuur):,Omega 6(linolzuur),Vitamine C:,Vetstoffen:,- waarvan verzadigd vet:,Voedingsvezel:,- waarvan Suikers,- onverzadigde vetzuren,- waarvan: suikers,Linoleenzuur (omega-3),Vetzuren,Omega-3-vetzuren,enkelvoudig onverzadigd,meervoudig onverzadigd,enkelvoudig onverzadigd:,meervoudig onverzadigd:,- Verzadigde vetzuren,- Enkelvoudig onverzadigde vetzuren,Kalium:,vetzuren,Rijk aan omega 3 (?-linoleenzuur):,- waarvan suikers***,enkelv. onverzadigd,meerv. onverzadigd,Gamma Oryzanol,Vitamine A (% DRI*),Vitamine B9,Foliumzuur (B11),-Verzadigde vetzuren,Omega 3,waarvan omega 3,Foliumzuur (%DRI*),Fibers,Enkelvoudig onverzadigde vetzuren,Meervoudig onverzadigde vetzuren,Alfa-linoleenzuur,Brennwert,Feet,davon Gesattige FettsÃ¤uren,Vezels g,Totaal vet:,Energie Kcal,- waarvan: verzadigde vetzuren,Energiewaarden,-waarvan suiker,Fiber
Snijworst Gerookt 175g,2.09,"vleeswaren,-kaas-en-tapas",,,32.0,,1.0,,,20.0,3.3,,,,,,9.2,1.0,,,,,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milner 20+ Smeerkaas Naturel 150g,2.13,"vleeswaren,-kaas-en-tapas",556.0,,7.0,4.5,1.0,1.0,,17.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wapenaer Jong Belegen Kaas 35+ ca. 230g,4.28,"vleeswaren,-kaas-en-tapas",,,20.0,14.0,0.0,0.0,,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Kaasspread Groene Pesto 100g,2.25,"vleeswaren,-kaas-en-tapas",,,60.5,12.1,1.0,0.4,,10.9,1.4,,,,,,,,,,,,2240.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salakis Classic Greek Feta Kaas 48+ 150g,2.90,"vleeswaren,-kaas-en-tapas",1129.0,,22.5,15.5,0.4,0.4,,16.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Gorgonzola Pikant ca. 180g,3.59,"vleeswaren,-kaas-en-tapas",,,32.0,22.0,1.0,0.0,,21.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Groene Olijven Basilicum 150g,2.29,"vleeswaren,-kaas-en-tapas",,,18.7,3.1,1.9,0.8,,1.1,2.32,,,,,,,,,,,,752.0,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Ovengebakken Kipfilet Appel-Cranberry ca. 110g,2.97,"vleeswaren,-kaas-en-tapas",655.0,,6.0,2.0,9.0,9.0,1.0,16.0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Bakbacon 150g,2.99,"vleeswaren,-kaas-en-tapas",791.0,,12.0,4.7,0.0,0.0,0.0,20.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Vijgen Port Dipper 190g,3.49,"vleeswaren,-kaas-en-tapas",,,0.3,0.1,23.1,22.3,,1.0,0.0,,,,,,,,,,,,446.0,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kipworst 100g,2.47,"vleeswaren,-kaas-en-tapas",737.0,,10.2,1.2,5.9,0.2,0.6,15.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Boerenkaas Oud 48+ Plakken ca. 175g,4.02,"vleeswaren,-kaas-en-tapas",,,36.0,23.0,0.0,0.0,0.0,27.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paturain Verse Roomkaas Knoflook & Fijne Kruiden 90g,1.99,"vleeswaren,-kaas-en-tapas",,,34.5,24.5,2.3,2.3,,7.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,1435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Biologische Kaas Belegen 50+ ca. 450g,8.55,"vleeswaren,-kaas-en-tapas",,,35.0,23.0,0.0,0.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Boterhamworst Zwan ca. 125g,2.06,"vleeswaren,-kaas-en-tapas",1155.0,,23.0,8.7,4.0,0.1,0.0,13.9,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salami Gerookt 175g,1.97,"vleeswaren,-kaas-en-tapas",,,32.0,,1.5,,,20.0,3.3,,,,,,9.1,1.5,,,,,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jumbo Spread Trio Houmous, Tzatziki en Zoete Paprika 210g",2.49,"vleeswaren,-kaas-en-tapas",843.0,205.0,14.3,1.9,14.9,0.6,0.8,3.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEERDAMMER Original 45+ Kaas 8 Plakken 160g,2.33,"vleeswaren,-kaas-en-tapas",1460.0,,27.5,,0.01,,,26.0,1.5,,,18.5,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEERDAMMER Lightlife Kaas 30+ 8 Plakken 160g,2.35,"vleeswaren,-kaas-en-tapas",1094.0,,16.0,,0.01,,,29.5,1.5,,,10.5,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Jamón Serrano Plakjes 70g,2.29,"vleeswaren,-kaas-en-tapas",,,11.0,3.9,0.5,0.5,,32.0,5.0,,,,,,,,,,,,960.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Pere Joseph Belgische Abdijkaas 50+ ca. 203g,4.55,"vleeswaren,-kaas-en-tapas",,,27.0,19.0,0.0,0.0,,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Saksische Leverworst ca. 215g,2.36,"vleeswaren,-kaas-en-tapas",,,27.5,10.0,1.7,1.2,,13.0,1.88,,,,,,,,,,,,1267.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Grana Padano Kaas 180g,4.40,"vleeswaren,-kaas-en-tapas",1654.0,,29.0,18.0,0.0,0.0,,33.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biologische Buffel Mozzarella Campana 308g,2.66,"vleeswaren,-kaas-en-tapas",1062.0,,22.0,16.0,0.6,0.6,,14.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoemoes Naturel 200gr,1.99,"vleeswaren,-kaas-en-tapas",,,30.4,3.8,6.1,0.3,,6.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
